name	fit_state	warnings	star_mask_used	noise_mask_used	chirality_maj	chirality_alenWtd	chirality_wtdPangSum	chirality_longestArc	badBulgeFitFlag	bulgeAxisRatio	bulgeMajAxsLen	bulgeMajAxsAngle	bulgeAvgBrt	bulgeDiskBrtRatio	numElpsRefits	diskAxisRatio	diskMinAxsLen	diskMajAxsLen	diskMajAxsAngleRadians	inputCenterR	inputCenterC	iptSz	muDist	muDistProp	covarFit	wtdLik	likOfCtr	brtUnifScore	gaussLogLik	contourBrtRatio	standardizedCenterR	standardizedCenterC	hasDeletedCtrClus	failed2revDuringMergeCheck	failed2revDuringSecondaryMerging	failed2revInOutput	fitQuality	cpu_time	wall_time	bar_candidate_available	bar_used	alenAt25pct	alenAt50pct	alenAt75pct	rankAt25pct	rankAt50pct	rankAt75pct	avgArcLength	minArcLength	lowerQuartileArcLength	medianArcLength	upperQuartileArcLength	maxArcLength	totalArcLength	totalNumArcs	chirality_votes_maj	chirality_votes_alenWtd	alenWtdPangSum	top2_chirality_agreement	pa_longest	pa_avg	pa_avg__abs	pa_avg_domChiralityOnly	pa_alenWtd_avg	paErr_alenWtd_stdev	pa_alenWtd_avg__abs	paErr_alenWtd_stdev__abs	pa_alenWtd_avg_domChiralityOnly	paErr_alenWtd_stdev_domChiralityOnly	pa_totBrtWtd	pa_avgBrtWtd	pa_alenWtd_median	pa_alenWtd_lowQuartile	pa_alenWtd_highQuartile	pa_alenWtd_lowDecile	pa_alenWtd_highDecile	pa_alenWtd_median_domChiralityOnly	pa_alenWtd_lowQuartile_domChiralityOnly	pa_alenWtd_highQuartile_domChiralityOnly	pa_alenWtd_lowDecile_domChiralityOnly	pa_alenWtd_highDecile_domChiralityOnly	sorted_agreeing_pangs	sorted_agreeing_arclengths	numArcs_largest_length_gap	numDcoArcs_largest_length_gap	numArcs_arclength_function_flattening	numDcoArcs_arclength_function_flattening	bar_score_img	bar_cand_score_orifld	bar_angle_input_img	bar_half_length_input_img	bar_angle_standardized_img	bar_half_length_standardized_img	numArcsGE000	numArcsGE010	numArcsGE020	numArcsGE040	numArcsGE050	numArcsGE055	numArcsGE060	numArcsGE065	numArcsGE070	numArcsGE075	numArcsGE080	numArcsGE085	numArcsGE090	numArcsGE095	numArcsGE100	numArcsGE120	numArcsGE140	numArcsGE160	numArcsGE180	numArcsGE200	numArcsGE220	numArcsGE240	numArcsGE260	numArcsGE280	numArcsGE300	numArcsGE350	numArcsGE400	numArcsGE450	numArcsGE500	numArcsGE550	numArcsGE600	numDcoArcsGE000	numDcoArcsGE010	numDcoArcsGE020	numDcoArcsGE040	numDcoArcsGE050	numDcoArcsGE055	numDcoArcsGE060	numDcoArcsGE065	numDcoArcsGE070	numDcoArcsGE075	numDcoArcsGE080	numDcoArcsGE085	numDcoArcsGE090	numDcoArcsGE095	numDcoArcsGE100	numDcoArcsGE120	numDcoArcsGE140	numDcoArcsGE160	numDcoArcsGE180	numDcoArcsGE200	numDcoArcsGE220	numDcoArcsGE240	numDcoArcsGE260	numDcoArcsGE280	numDcoArcsGE300	numDcoArcsGE350	numDcoArcsGE400	numDcoArcsGE450	numDcoArcsGE500	numDcoArcsGE550	numDcoArcsGE600	_
1237648703522603269	OK	lgspFitting_highErrPerLenForLongArc_1190.31|	unavailable	unavailable	Zwise	Swise	Swise	Swise	true	0.6888990826	16.7496006	-1.085720081	0.9539215686	2.443383345	8	0.528580149	81.80271031	154.7593311	-1.114347483	106.7443765	107.0650383	[213_213]	0.2637675619	0.002476690722	[88.60933724_60.2361071960.23610719_181.7034334]	0.8742959543	0.001424619806	0.5019607843	-2156087.33	1.026787917	128.1243183	127.7915988	false	false	false	false	0.2672398352	108.11	91.370435	false	false	399.3567145	84.82242477	38.14970509	1	5	11	63.03319128	17.90488043	24.01392427	34.34447198	74.88160446	399.3567145	1575.829782	25	[12_13]	[918.9025246_656.9272573]	3142.363359	'disagree'	10.31586766	-0.883872973	23.38100935	23.43451706	1.994100756	23.41011959	19.31852675	13.37178602	18.27455702	12.92671473	13.62693629	20.11870263	10.31586766	-10.12244839	11.91819799	-35.76015503	39.29098315	10.31586766	10.31586766	24.96689911	10.31586766	43.57587886	[10.31586766_11.91819799_24.96689911_43.57587886_43.56649602_10.2106279_9.52203878_9.108418984_12.52738766_39.29098315_48.8656828_17.34572579]	[399.3567145_136.4555627_84.82242477_80.33014324_52.39023668_36.60928452_26.15177476_24.28595806_21.49635898_19.70305826_19.39612771_17.90488043]	1	1	1	2	0.6288	6.1251	7.6526	55.1953	161.5000	115.0000	25	25	22	10	9	8	8	7	7	6	6	4	4	3	3	3	2	1	1	1	1	1	1	1	1	1	0	0	0	0	0	12	12	9	5	5	4	4	4	4	4	4	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	_
1237648703523520869	OK	lgspFitting_highErrPerLenForLongArc_1061.15|	unavailable	unavailable	Swise	Swise	Swise	Swise	false	0.9376309735	23.30626509	-0.7865357505	0.9250157347	2.501718877	9	0.8308248081	98.99751542	119.1557046	-0.7247703711	111.9731603	111.9346683	[222_222]	0.6425085279	0.005788365116	[107.6219681_19.1516793419.15167934_102.9545747]	0.8830395683	0.00153761503	0.4901960784	-2308503.601	1.022201228	128.6993494	128.5834895	false	false	false	false	0.2336169234	82.51	72.486925	false	false	215.0193432	181.295621	35.58442986	2	3	9	62.38901081	15.80712485	24.82181476	30.89596083	47.88382988	263.4851651	1310.169227	21	[14_7]	[1006.950776_303.2184509]	7336.453612	'agree'	9.726924604	2.863105123	21.66842516	18.39864771	5.599622905	22.62572155	19.1110706	13.34338911	16.07585543	11.19068286	13.43567345	17.32013648	9.726924604	0.9285125883	26.29639934	-21.27787295	26.46833267	9.726924604	6.877803249	26.46833267	6.877803249	26.46833267	[9.726924604_6.877803249_26.46833267_26.29639934_18.53156068_42.21637762_26.44277213_8.148248804_4.860196242_0.9285125883_42.06949556_3.529908923_31.17988077_10.30465474]	[263.4851651_215.0193432_181.295621_50.22777063_44.75994324_44.41214362_33.45933516_30.2479646_28.709603_27.28530609_25.43687424_22.97663634_22.33739129_17.29767856]	4	3	1	1	1.6751	5.4510	312.4737	48.6836	84.0000	103.0000	21	21	18	8	5	4	4	4	4	4	4	4	4	4	4	4	3	3	3	2	1	1	1	0	0	0	0	0	0	0	0	14	14	13	6	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	1	1	1	0	0	0	0	0	0	0	0	_
1237648703524307076	OK	findClusterArcs_deletedAClusterThatIntersectedTheCenter_size=787|lgspFitting_highErrPerLenForLongArc_1411.95|	unavailable	unavailable	EQ	Swise	Zwise	Swise	false	0.8845227814	14.6666311	1.079001469	0.9381176471	2.434683209	8	0.9069582403	113.8363736	125.5144598	-1.165808722	105.9923258	106.6480321	[212_212]	0.5288161929	0.004988832008	[119.240562_9.0122827519.012282751_136.4002288]	0.8072471903	0.001246011642	0.5647058824	-1629941.117	0.9892282347	127.8782863	129.4371434	true	false	false	false	0.2723628163	119.41	103.175989	false	false	460.6276897	190.1235485	54.2204157	1	3	7	89.52882403	20.20429237	28.6726835	41.10015831	102.6686736	460.6276897	1611.518833	18	[9_9]	[1040.93867_570.5801622]	-3360.173811	'agree'	0.6910925889	0.5032576735	18.01067547	18.51393315	-2.085097452	17.67880882	12.36613432	12.80494571	7.958242404	12.50064768	3.578556342	11.58526835	0.6910925889	-18.23608628	1.376927861	-22.38962068	28.14716379	1.376927861	0.6910925889	5.851451078	0.6910925889	28.14716379	[0.6910925889_1.376927861_28.14716379_5.851451078_28.94186503_26.28101059_3.393036725_48.19400665_23.748844]	[460.6276897_261.4352939_123.1638553_47.77696758_40.05036708_32.88490007_28.6726835_26.12262093_20.20429237]	1	1	3	6	1.1265	6.6473	225.7041	8.9297	22.5000	25.0000	18	18	18	11	7	6	6	5	5	5	5	5	5	5	5	4	3	3	3	2	2	2	2	1	1	1	1	1	0	0	0	9	9	9	5	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	1	1	1	1	1	0	0	0	_
1237648703524963022	OK	lgspFitting_highErrPerLenForLongArc_1167.58|	unavailable	unavailable	Swise	Swise	Swise	Swise	false	0.9067533668	11.90390006	0.5734993253	0.9298731257	2.653712938	9	0.8415643677	77.81149589	92.46054001	-0.35033991	84.88093646	84.70212635	[168_168]	0.431239668	0.005133805572	[69.83171934_6.8019684146.801968414_53.70282249]	0.8616435545	0.002613254884	0.537254902	-1274857.086	1.02455537	129.6094632	129.8078925	false	false	false	false	0.1807703973	109.24	92.082293	false	false	418.8966609	126.6432282	40.67351811	1	4	11	71.51232504	14.68106151	31.91311692	40.28097791	64.01350741	418.8966609	1644.783476	23	[13_10]	[1099.880307_544.9031687]	11068.85828	'disagree'	1.024068547	4.766970069	21.0762544	22.86131395	6.729675026	21.54289284	15.72084756	16.19381702	16.78648501	18.57353618	10.78251794	24.25758045	1.024068547	-2.119598993	17.50919674	-20.93024619	43.91320859	8.212789857	1.024068547	37.8348654	1.024068547	52.87668548	[1.024068547_8.212789857_52.87668548_15.32650908_37.8348654_17.50919674_43.91320859_1.313474506_38.53099199_27.03762317_18.5197467_26.53807094_8.559850414]	[418.8966609_147.0612425_126.6432282_64.02202749_63.98794718_59.68094375_52.28445002_40.28097791_35.61515444_30.42568797_26.87634074_19.4245846_14.68106151]	1	1	2	1	0.9926	6.0423	57.9270	33.3984	168.0000	115.0000	23	23	21	13	9	8	7	5	5	4	4	4	4	4	4	4	3	2	2	1	1	1	1	1	1	1	1	0	0	0	0	13	13	11	8	7	6	5	3	3	3	3	3	3	3	3	3	2	1	1	1	1	1	1	1	1	1	1	0	0	0	0	_
1237648703525159202	OK	lgspFitting_highErrPerLenForLongArc_2028.35|	unavailable	unavailable	Swise	Swise	Zwise	Swise	true	0.736611114	12.63916805	0.8954473846	0.9558307534	2.69746476	9	0.8254666902	56.59568268	68.56204297	0.9496962208	63.44769137	64.16400964	[127_127]	0.5761458028	0.009073162248	[30.04156119_5.7388904835.738890483_33.95499126]	0.8887279063	0.005042497779	0.4235294118	-788005.0234	1.026227569	129.8440397	127.3211335	false	false	false	false	0.1968911917	119.12	97.919642	false	false	154.2183224	85.32686181	46.50773181	2	6	13	69.71957305	15.01652457	36.04166994	46.0671505	75.14586751	357.8207836	1812.708899	26	[14_12]	[1187.026479_625.68242]	-365.4126792	'agree'	1.758194601	-2.751637277	25.26167585	20.90217867	-0.2015837619	25.51979523	21.06081286	14.41328366	15.92707108	12.31475743	9.447764838	21.55725616	1.758194601	-23.14567238	18.56993759	-39.98262962	29.76443989	15.30310035	1.758194601	24.51341714	1.758194601	30.06099127	[1.758194601_18.56993759_30.06099127_15.30310035_29.69002609_12.4142576_23.1869718_24.51341714_19.88050515_52.1911326_12.32870073_13.23249414_3.719413797_35.78135857]	[357.8207836_154.2183224_127.0709098_113.0993161_75.14586751_69.95848337_62.02310857_45.17775776_37.85823432_37.52759814_36.39980846_32.85783216_22.85193252_15.01652457]	1	1	3	2	1.2163	6.6529	8.4136	24.9609	44.0000	104.0000	26	26	24	15	12	12	12	11	7	7	6	6	5	5	5	3	2	1	1	1	1	1	1	1	1	1	0	0	0	0	0	14	14	13	8	7	7	7	6	5	5	4	4	4	4	4	3	2	1	1	1	1	1	1	1	1	1	0	0	0	0	0	_
1237648704040534123	OK	lgspFitting_highErrPerLenForLongArc_2011.06|	unavailable	unavailable	Swise	Swise	Swise	Swise	false	0.856135837	13.84474108	-1.465180782	0.9343443627	2.779654528	8	0.940412568	65.78211798	69.95027525	-0.1410879256	66.97477906	67.22790091	[133_133]	0.2292922128	0.003448003201	[40.00038168_0.64538390170.6453839017_35.5481006]	0.85109864	0.004218484148	0.4274509804	-789584.7615	1.038728606	127.59085	128.2511334	false	false	false	false	0.2398662766	142.32	117.972261	false	false	469.6964367	185.2353556	32.93112951	1	3	12	58.97416119	14.5244771	23.62243198	30.8732375	37.07051994	469.6964367	1710.250675	29	[17_12]	[1285.10876_425.1419145]	6848.736498	'agree'	8.082718374	-0.4132627532	20.20308628	16.87955536	4.004522027	19.16862592	15.21304233	12.33027817	12.7875762	10.68690429	10.09265166	16.83804446	8.082718374	2.489442027	10.20910819	-26.68062131	17.59400192	9.9997412	8.082718374	10.20910819	8.082718374	20.39927413	[8.082718374_9.9997412_10.20910819_54.19874596_13.4119361_2.489442027_5.013758773_17.59400192_6.297932814_18.96759332_28.1985958_20.39927413_33.81271367_17.43921694_17.13028284_16.533391_7.17398805]	[469.6964367_214.131424_185.2353556_61.26822224_39.64702345_36.21168544_34.10967645_32.93112951_30.8732375_29.42386778_24.18201005_24.04873064_23.68447805_23.43629375_20.55525177_18.06683685_17.60710025]	1	1	1	1	0.9990	4.8946	74.4163	15.2539	172.5000	55.0000	29	29	25	6	5	5	5	4	4	4	4	4	4	4	4	3	3	3	3	2	1	1	1	1	1	1	1	1	0	0	0	17	17	15	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	2	1	1	1	1	1	1	1	1	0	0	0	_
1237648704042434653	OK	lgspFitting_highErrPerLenForLongArc_1826.99|	unavailable	unavailable	Swise	Swise	Swise	Swise	false	0.9412839451	29.89655103	-0.7760224108	0.9444779116	2.153973596	8	0.6477672305	118.8851984	183.5307388	-0.7277823092	126.7912883	126.0367132	[253_253]	0.9856378519	0.007791603573	[230.3640987_89.358124489.3581244_209.6786829]	0.8842452664	0.0007909782411	0.4745098039	-2320389.843	1.024728449	128.7187911	128.6499781	false	false	false	false	0.3417709782	92.69	78.679327	false	false	491.8704173	248.5075985	88.95884015	1	2	4	117.7825713	14.4919184	32.20529525	55.10685747	171.8657306	491.8704173	1295.608284	11	[6_5]	[1052.347551_243.260733]	1820.494375	'agree'	7.264318328	-7.284112998	28.50437861	19.45191015	1.405127149	22.48145102	15.88142237	15.97405539	10.64125476	11.03460021	8.119433911	17.64233665	7.264318328	2.213993162	7.264318328	-28.74564747	15.21075214	7.264318328	7.264318328	15.21075214	2.213993162	15.21075214	[7.264318328_2.213993162_15.21075214_49.93182_32.65649756_9.434079698]	[491.8704173_248.5075985_199.5013608_55.10685747_32.19726311_25.16405391]	1	1	1	1	1.0595	6.2456	265.8011	74.4336	37.5000	110.0000	11	11	10	7	6	6	5	4	4	4	4	4	3	3	3	3	3	3	3	2	2	2	1	1	1	1	1	1	0	0	0	6	6	6	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	1	1	1	1	1	1	0	0	0	_
1237648704044466436	OK	lgspFitting_highErrPerLenForLongArc_2273.26|	unavailable	unavailable	Zwise	Zwise	Zwise	Swise	true	0.7368953097	14.64693686	0.7182789494	0.9557960784	2.482136323	8	0.7415674334	62.57046603	84.3759626	1.146324634	62.68281129	62.54997694	[125_125]	0.5505719113	0.008809150581	[36.88764643_9.9490550549.949055054_54.40497856]	0.8952655978	0.003626970336	0.5137254902	-574527.6845	1.015920676	129.5660263	127.1200562	false	false	false	false	0.2755936162	116.89	95.093625	false	false	158.1944393	94.18317165	41.00539547	2	5	11	64.78203408	17.71097803	25.09285666	39.85034233	73.48202154	308.9695869	1554.768818	24	[8_16]	[666.0763478_888.6924701]	-3354.438789	'disagree'	4.579751212	-4.574244651	20.49582424	-18.80255167	-2.157516121	21.46233044	16.32599929	14.09781014	-16.16846906	12.84827551	-14.381686	-16.13152972	-4.277260349	4.579751212	-16.96231675	21.72011865	-25.35040198	-15.32942013	-4.277260349	-22.84993424	-3.708096307	-34.94736187	[4.277260349_16.96231675_7.801551576_15.32942013_22.84993424_52.06839755_13.07792104_35.49387879_34.94736187_2.557274874_3.708096307_2.966623463_25.35040198_25.22135169_29.46034436_8.768691671]	[158.1944393_151.2901603_94.18317165_77.76935307_46.25965103_45.70134093_42.85647727_41.00539547_40.75297343_38.94771123_36.68182195_27.79594651_25.9187468_22.02785405_21.59644913_17.71097803]	1	2	2	2	0.9261	6.8940	11.1796	33.3047	35.5000	98.0000	24	24	22	12	7	7	7	7	6	6	5	5	5	4	4	4	4	1	1	1	1	1	1	1	1	0	0	0	0	0	0	16	16	15	9	4	4	4	4	4	4	3	3	3	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_
1237648704044925049	OK	input_lowMinorAxisResolution_38.20pixels|lgspFitting_highErrPerLenForLongArc_2808.00|	unavailable	unavailable	Swise	Zwise	Swise	Zwise	false	0.9544355307	14.65513811	-1.334896502	0.9210013565	2.597714529	9	0.5717277257	38.20054859	66.81598053	-0.240118837	49.43038139	49.1316792	[98_98]	0.374842581	0.007649848592	[33.79206511_5.4622460195.462246019_12.82024718]	0.8783201018	0.007776111736	0.4588235294	-490526.9365	1.014032122	129.3195879	129.6883994	false	false	false	false	0.2708894879	148.71	123.923993	false	false	272.8967711	112.7506776	83.30611928	2	4	8	85.31397927	22.6886371	26.94088982	58.74930189	108.8444465	335.2932061	1620.965606	19	[12_7]	[627.6943133_993.2712928]	1552.331722	'agree'	-9.803140435	5.634121272	23.44009593	-24.16525131	0.9576586424	28.85138865	23.29707028	17.04600403	-18.22836227	14.07073562	-13.24671626	-19.24671376	-9.803140435	24.07709608	-12.53711498	45.21764595	-34.01338755	-12.53711498	-9.803140435	-16.6190129	-8.646158927	-34.01338755	[9.803140435_12.53711498_8.646158927_34.01338755_53.76455901_16.6190129_33.7733854]	[335.2932061_272.8967711_117.2681835_112.7506776_93.46460359_32.46744363_29.13040732]	2	2	4	2	0.5692	6.8195	65.7422	31.2656	169.5000	123.0000	19	19	19	11	10	10	9	9	8	8	8	7	7	6	6	2	2	2	2	2	2	2	2	1	1	0	0	0	0	0	0	7	7	7	5	5	5	5	5	5	5	5	5	5	4	4	2	2	2	2	2	2	2	2	1	1	0	0	0	0	0	0	_
1237648704044990592	OK	lgspFitting_highErrPerLenForLongArc_2415.94|	unavailable	unavailable	Zwise	Zwise	Swise	Zwise	false	0.7565538837	12.55643771	0.2708672111	0.9343763037	2.395696965	9	0.8595352167	66.24756052	77.07370127	0.2289406222	70.57516665	69.84292738	[139_139]	0.5962285517	0.008578828082	[48.37168831_2.8306443812.830644381_36.88397926]	0.8727337125	0.003759048214	0.3764705882	-854457.398	1.029672098	127.0981266	129.6765864	false	false	false	false	0.1917808219	125.22	103.549743	false	false	183.4173643	117.2999113	78.91509058	2	4	9	93.75537299	18.50407198	36.60035842	74.90307195	112.7400614	427.2206153	1781.352087	19	[9_10]	[702.5961633_1078.755924]	173.3628189	'agree'	-5.535163683	3.250467424	16.62038692	-12.70142352	0.09732091715	18.52415188	13.91179266	12.23174964	-11.40593415	5.962506215	-9.711870623	-10.93389653	-5.535163683	4.137029447	-14.52122955	28.30370229	-16.97454484	-11.13938575	-5.535163683	-16.97454484	-5.535163683	-19.21326385	[5.535163683_16.97454484_11.13938575_19.21326385_16.89873077_14.52122955_21.95465998_16.07099296_2.142408486_2.563855288]	[427.2206153_183.4173643_117.2999113_109.3668111_74.90307195_52.24184134_34.97342828_32.17413126_28.65467687_18.50407198]	1	1	1	2	0.9120	6.4814	292.1173	24.3789	9.0000	93.0000	19	19	18	14	11	10	10	10	10	9	8	8	7	6	6	3	3	3	2	1	1	1	1	1	1	1	1	0	0	0	0	10	10	9	6	6	5	5	5	5	4	4	4	4	4	4	2	2	2	2	1	1	1	1	1	1	1	1	0	0	0	0	_
1237648704046301389	OK	lgspFitting_highErrPerLenForLongArc_1693.19|	unavailable	unavailable	Swise	Zwise	Swise	Zwise	false	0.8221937974	13.6109939	-0.04931359309	0.9329120078	2.818055476	8	0.8494828874	45.37624583	53.41631539	-0.8002204657	43.25261584	42.36005192	[84_84]	0.7655168608	0.01822659192	[19.16789893_3.1129253213.112925321_19.35251589]	0.889369489	0.00825672802	0.4960784314	-255029.1522	1.039344584	130.2918466	130.1866879	false	false	false	false	0.1580882353	143.88	113.783238	false	false	445.8826568	59.05272811	42.82605763	1	4	10	67.50765605	18.23302703	36.43075474	42.44027371	54.76093327	445.8826568	1350.153121	20	[12_8]	[496.098112_854.055009]	2147.104125	'agree'	-1.929518268	4.478492039	18.62762918	-17.68642142	1.590267127	18.4327692	12.59954256	13.54796875	-8.702137119	10.80855652	-4.348523518	-15.17856692	-1.929518268	10.2507575	-1.929518268	34.85893097	-26.39803658	-1.929518268	-1.929518268	-17.86055954	-0.8713431519	-28.40322775	[1.929518268_0.8713431519_26.39803658_30.45106031_11.94367984_23.63394594_28.40322775_17.86055954]	[445.8826568_131.0202728_59.05272811_55.25361821_53.44520021_39.31863689_37.64752206_32.434374]	1	1	5	3	1.0837	5.5743	290.1507	16.7578	66.0000	96.0000	20	20	18	12	7	5	3	3	3	3	3	3	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	8	8	8	5	5	4	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	_
1237648704046563336	OK	lgspFitting_highErrPerLenForLongArc_1197.92|	unavailable	unavailable	Swise	Zwise	Swise	Zwise	false	0.8159265431	41.45965407	1.301925985	0.9382290722	2.116579498	8	0.6081076716	185.1383487	304.4499475	1.330714182	228.1598341	227.7530002	[456_456]	0.8208054625	0.003600023959	[374.1321749_134.318431134.318431_889.9284716]	0.8498364197	0.0002827462668	0.3333333333	-8930098.825	1.021084142	128.7159175	128.1651066	false	false	false	false	0.281135338	104.8	93.357026	false	false	554.8410582	244.9163609	74.07061361	1	2	4	114.4564852	23.03387505	31.47037167	42.04436244	125.5969421	554.8410582	1259.021337	11	[7_4]	[409.4407523_849.5805846]	775.4459865	'agree'	-4.08491816	2.840129707	16.60013949	-18.92001345	0.6159117115	12.563421	9.793665079	7.893226139	-6.800406885	6.574645011	-6.600344525	-18.28509176	-4.08491816	14.33570914	-4.08491816	17.59225957	-7.800989274	-4.08491816	-4.08491816	-7.800989274	-4.08491816	-7.800989274	[4.08491816_7.800989274_34.88217123_28.91197516]	[554.8410582_244.9163609_26.78929041_23.03387505]	1	1	6	0	0.4925	5.0850	355.7443	153.5000	9.5000	135.0000	11	11	11	6	4	4	4	4	4	3	3	3	3	3	3	3	3	2	2	2	2	2	1	1	1	1	1	1	1	1	0	4	4	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	0	_
1237648704046628971	OK	lgspFitting_highErrPerLenForLongArc_4558.82|	unavailable	unavailable	Zwise	Zwise	Swise	Swise	false	0.7835118299	16.77077373	0.8690542716	0.9407707911	2.408614802	8	0.7888601026	89.49859313	113.4530607	-0.02490589148	93.94974493	95.06483417	[187_187]	1.066019406	0.01140127707	[111.652728_1.0501231781.050123178_69.52396065]	0.8576575379	0.001797349389	0.5019607843	-1410386.065	1.028948333	129.4662511	128.3515879	false	false	false	false	0.3086838535	137.72	112.681448	false	false	468.9791452	359.0386569	41.04041612	1	2	8	75.60617281	20.33833665	26.47975183	35.12893749	54.86910064	468.9791452	1512.123456	20	[7_13]	[728.3811181_783.742338]	3236.038782	'disagree'	5.017930047	0.5989478654	18.32380493	-13.63450544	2.140062552	16.7843123	11.20185948	12.68114157	-8.741747781	11.03378377	-2.938029352	-10.24336762	-0.3686707738	5.017930047	-0.9599828476	27.23660856	-23.55433381	-0.9599828476	-0.9599828476	-20.84362129	-0.9599828476	-26.16960928	[0.9599828476_25.54056263_6.70231073_23.55433381_31.15765997_20.84362129_2.089640083_0.3686707738_3.3962471_0.09948041313_6.673300381_29.69315138_26.16960928]	[359.0386569_69.38467958_68.75566025_37.84761223_35.82949357_33.82176903_32.89845832_27.60173958_25.35776409_24.76551915_24.64036968_23.46227904_20.33833665]	2	1	2	1	1.3498	6.8022	345.5730	35.4883	77.0000	84.0000	20	20	20	8	5	5	5	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	0	0	0	13	13	13	3	3	3	3	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	_
1237648704047284273	OK	lgspFitting_highErrPerLenForLongArc_1683.31|	unavailable	unavailable	Swise	Swise	Swise	Swise	true	0.3315820913	29.1031556	-0.343043808	0.9542249187	2.285913345	9	0.8728041038	93.6274674	107.2720293	-0.7694159831	95.25789449	93.53121964	[190_190]	1.983610643	0.02088011204	[88.25800017_11.8760386411.87603864_87.49852153]	0.862971787	0.001764106978	0.4745098039	-1487177.993	0.9981856519	127.8518385	129.2672947	false	false	false	false	0.317620651	132.18	106.924772	false	false	423.3984116	178.6058494	129.0471991	1	3	5	86.14338881	13.38071483	20.22930275	41.81515382	141.3400878	423.3984116	1464.43761	17	[10_7]	[948.619883_515.8177268]	5020.476833	'agree'	9.468472649	3.145406527	16.54045734	16.73298429	3.428262699	14.45477225	12.93288517	7.309850007	12.62880987	8.324845518	12.98252563	20.42256381	9.468472649	-10.06952616	9.468472649	-12.62105843	17.32970392	9.468472649	9.468472649	17.32970392	4.53485045	18.56394015	[9.468472649_17.32970392_4.53485045_6.282813943_38.2827544_18.56394015_38.67268005_1.609880458_21.80289489_10.78185197]	[423.3984116_205.5734507_129.0471991_50.89606419_41.81515382_30.52663918_21.28795033_17.05336_15.64093931_13.38071483]	1	1	2	1	1.2682	7.2826	352.9157	40.4492	127.0000	120.0000	17	17	13	9	6	5	5	5	5	5	5	5	5	5	5	5	4	4	2	2	1	1	1	1	1	1	1	0	0	0	0	10	10	7	5	4	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	1	1	1	1	1	1	1	0	0	0	0	_
1237648704047743174	OK	preprocessing_largeCenterDriftAndNoStarMaskAvailable|lgspFitting_highErrPerLenForLongArc_2557.41|	unavailable	unavailable	Zwise	Zwise	Swise	Zwise	true	0.5866454176	27.95764564	-0.2625973717	0.9356054399	2.424798748	9	0.4430157595	80.37300731	181.4224564	-0.1659675908	136.9661004	135.0873152	[279_279]	5.773995083	0.04139064576	[287.067614_38.4370281838.43702818_64.04291161]	0.8634216785	0.001118694556	0.4745098039	-5771870.085	0.9982529389	128.3683974	128.3278757	false	false	false	false	0.2423612014	139.73	118.951063	false	false	209.2326386	107.3249696	50.27554296	2	5	11	77.63123732	22.75995537	34.58417849	49.59551223	98.65229188	361.3146141	1785.518458	23	[11_12]	[658.5196207_1126.998838]	1754.238388	'agree'	-2.340177856	2.472288322	25.04460841	-21.63180675	0.9824812394	25.07200493	19.8042735	15.40653926	-14.90980131	14.57529313	-8.458077778	-22.96799085	-2.340177856	27.57800426	-13.38852065	31.71382881	-36.50125767	-7.536136494	-2.340177856	-31.88443921	-2.340177856	-40.84136954	[2.340177856_7.536136494_13.38852065_40.84136954_32.86442333_13.83387531_5.110713123_36.50125767_45.60038126_31.88443921_25.35158008_4.328806498]	[361.3146141_209.2326386_149.2001988_127.8773294_58.56077459_37.37329115_35.97525795_34.12048534_33.77156116_32.30315402_24.50957736_22.75995537]	1	1	4	2	0.7439	6.3041	295.9908	52.8984	35.5000	98.0000	23	23	23	13	11	10	7	7	7	7	6	6	6	6	6	4	3	2	2	2	1	1	1	1	1	1	0	0	0	0	0	12	12	12	5	5	5	4	4	4	4	4	4	4	4	4	4	3	2	2	2	1	1	1	1	1	1	0	0	0	0	0	_
1237648704048005308	OK	lgspFitting_highErrPerLenForLongArc_794.70|	unavailable	unavailable	Swise	Zwise	Zwise	EQ	true	0.7085788814	14.30094468	0.8966758861	0.9547804963	2.707032433	8	0.5540180632	61.78509664	111.521809	0.9430063786	76.46128533	76.28204719	[153_153]	0.8975910744	0.01173321666	[57.26777083_34.5533142734.55331427_79.80267332]	0.8893358623	0.00270503562	0.337254902	-1065351.742	1.028906082	129.158658	127.9619766	false	false	false	false	0.1706877926	87.8	74.109489	false	false	404.9705781	93.05172197	41.58433466	1	4	11	64.41263451	16.7637355	26.13245363	37.32377826	69.5809614	404.9705781	1545.903228	24	[14_9]	[564.0787246_576.8539256]	-69.74310777	'disagree'	0	5.171706262	20.85353486	-20.9091048	-0.04511479535	23.07178698	16.68727476	15.93249042	-22.42045506	16.78246377	-21.31701886	-20.36506383	0	-16.17569239	16.95091198	-25.37157167	29.93651632	-16.17569239	-16.17569239	-25.37157167	-0.4363365363	-54.10718511	[16.17569239_25.37157167_54.10718511_0.4363365363_2.012146506_38.36843297_13.97208592_16.81761181_20.92088032]	[159.1378456_121.2913393_93.05172197_66.21833963_48.57250446_28.77941249_21.45508629_20.92109237_17.42658345]	1	1	5	3	0.7141	6.1258	356.0303	39.2852	32.0000	113.0000	24	24	22	12	8	7	7	7	6	5	5	4	4	3	3	3	2	1	1	1	1	1	1	1	1	1	1	0	0	0	0	9	9	8	5	4	4	4	4	3	3	3	3	3	2	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	_
1237648704048464089	OK	lgspFitting_highErrPerLenForLongArc_2996.79|	unavailable	unavailable	Swise	Zwise	Swise	Zwise	true	0.7367495299	19.32919592	-0.06621341827	0.9500761035	2.551273444	8	0.5564579234	77.622812	139.494486	-0.1116072383	100.1256345	100.5622125	[203_203]	2.362303792	0.02327392899	[168.1918921_12.9626053212.96260532_53.98244641]	0.8788904809	0.001627167103	0.4352941176	-2028651.021	1.011950759	129.3383626	128.2256936	false	false	false	false	0.2438528754	105.89	89.645029	false	false	466.0912947	71.86694402	48.20317793	1	4	11	68.58960708	17.89479497	32.61004683	44.36489064	53.93208181	466.0912947	1577.560963	23	[13_10]	[496.3590222_1081.201941]	24.72351735	'agree'	-2.711038505	7.006734612	22.99476607	-18.38623618	0.01567198855	20.19047885	15.1384113	13.35979735	-11.03264908	12.50762414	-6.712858499	-15.3816223	-2.711038505	15.37706261	-8.605372032	27.36688495	-17.35496466	-3.651203704	-2.711038505	-14.10443804	-2.711038505	-38.57820466	[2.711038505_14.10443804_8.605372032_6.755890009_3.592678409_40.78696744_38.57820466_17.35496466_3.651203704_47.72160432]	[466.0912947_205.84467_71.86694402_62.78166771_52.37810021_51.48602103_49.83647638_48.30599987_40.73415201_31.87661465]	1	1	2	2	2.0037	5.9708	27.6054	69.9492	124.0000	136.0000	23	23	21	15	8	5	5	4	4	3	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	0	0	0	10	10	10	9	6	4	4	3	3	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	0	0	0	_
